smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency
N#CCCCOc1ccc(-c2cc(-c3ccccc3)nc(-c3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3)c2)cc1,3.54,3.54,3.54,0,23,10
N#CCCCOc1ccc(-c2cc(-c3ccccc3)nc(-c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3)c2)cc1,3.18,3.18,3.18,0,23,10
N#CCCCOc1ccc(-c2cc(-c3ccccc3)nc(-c3ccc(-n4c(=O)c5cc6c(=O)[nH]c(=O)c6cc5c4=O)cc3)c2)cc1,3.63,3.63,3.63,0,23,10
N#CCCCOc1ccc(-c2cc(-c3ccc(N4C(=O)c5ccccc5C4=O)cc3)nc(-c3ccc(N4C(=O)c5ccc(C=O)cc5C4=O)cc3)c2)cc1,3.62,3.62,3.62,0,23,10
N#Cc1ccc(Oc2ccc(NC3CC(=O)N(c4ccccc4N4C(=O)CC(Nc5ccc(Oc6ccc(C#N)c(C#N)c6)cc5)C4=O)C3=O)cc2)cc1C#N,3.73,3.73,3.73,0,25,2
N#Cc1ccc(Oc2ccc(NC3CC(=O)N(c4ccccc4N4C(=O)CC(Nc5ccc(Oc6ccc(C#N)c(C#N)c6)cc5)C4=O)C3=O)cc2)cc1C#N,3.52,3.52,3.52,0,25,3
N#Cc1ccc(Oc2ccc(NC3CC(=O)N(c4ccccc4N4C(=O)CC(Nc5ccc(Oc6ccc(C#N)c(C#N)c6)cc5)C4=O)C3=O)cc2)cc1C#N,3.36,3.36,3.36,0,25,4
N#Cc1ccc(Oc2ccc(NC3CC(=O)N(c4ccccc4N4C(=O)CC(Nc5ccc(Oc6ccc(C#N)c(C#N)c6)cc5)C4=O)C3=O)cc2)cc1C#N,2.71,2.71,2.71,0,25,5
N#Cc1ccc(Oc2ccc(NC3CC(=O)N(c4ccccc4N4C(=O)CC(Nc5ccc(Oc6ccc(C#N)c(C#N)c6)cc5)C4=O)C3=O)cc2)cc1C#N,2.23,2.23,2.23,0,25,6
N#Cc1ccc(Oc2ccc(NC3CC(=O)N(c4cccc(N5C(=O)CC(Nc6ccc(Oc7ccc(C#N)c(C#N)c7)cc6)C5=O)c4)C3=O)cc2)cc1C#N,3.64,3.64,3.64,0,25,2
N#Cc1ccc(Oc2ccc(NC3CC(=O)N(c4cccc(N5C(=O)CC(Nc6ccc(Oc7ccc(C#N)c(C#N)c7)cc6)C5=O)c4)C3=O)cc2)cc1C#N,3.42,3.42,3.42,0,25,3
N#Cc1ccc(Oc2ccc(NC3CC(=O)N(c4cccc(N5C(=O)CC(Nc6ccc(Oc7ccc(C#N)c(C#N)c7)cc6)C5=O)c4)C3=O)cc2)cc1C#N,3.11,3.11,3.11,0,25,4
N#Cc1ccc(Oc2ccc(NC3CC(=O)N(c4cccc(N5C(=O)CC(Nc6ccc(Oc7ccc(C#N)c(C#N)c7)cc6)C5=O)c4)C3=O)cc2)cc1C#N,2.11,2.11,2.11,0,25,5
N#Cc1ccc(Oc2ccc(NC3CC(=O)N(c4cccc(N5C(=O)CC(Nc6ccc(Oc7ccc(C#N)c(C#N)c7)cc6)C5=O)c4)C3=O)cc2)cc1C#N,1.72,1.72,1.72,0,25,6
N#Cc1ccc(Oc2ccc(NC3CC(=O)N(c4ccc(N5C(=O)CC(Nc6ccc(Oc7ccc(C#N)c(C#N)c7)cc6)C5=O)cc4)C3=O)cc2)cc1C#N,3.54,3.54,3.54,0,25,2
N#Cc1ccc(Oc2ccc(NC3CC(=O)N(c4ccc(N5C(=O)CC(Nc6ccc(Oc7ccc(C#N)c(C#N)c7)cc6)C5=O)cc4)C3=O)cc2)cc1C#N,3.31,3.31,3.31,0,25,3
N#Cc1ccc(Oc2ccc(NC3CC(=O)N(c4ccc(N5C(=O)CC(Nc6ccc(Oc7ccc(C#N)c(C#N)c7)cc6)C5=O)cc4)C3=O)cc2)cc1C#N,3.04,3.04,3.04,0,25,4
N#Cc1ccc(Oc2ccc(NC3CC(=O)N(c4ccc(N5C(=O)CC(Nc6ccc(Oc7ccc(C#N)c(C#N)c7)cc6)C5=O)cc4)C3=O)cc2)cc1C#N,1.94,1.94,1.94,0,25,5
N#Cc1ccc(Oc2ccc(NC3CC(=O)N(c4ccc(N5C(=O)CC(Nc6ccc(Oc7ccc(C#N)c(C#N)c7)cc6)C5=O)cc4)C3=O)cc2)cc1C#N,1.57,1.57,1.57,0,25,6
N#Cc1ccc(Oc2ccc(C(c3ccc(N)cc3)c3ccc(NC(=O)c4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(c7ccc(C(=O)Nc9ccc(Oc%10cccc(Oc%11ccc(N)cc%11)c%10)cc9)cc7)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc2)cc1C#N,3.19,3.19,3.19,0,20,4
N#Cc1ccc(Oc2ccc(C(c3ccc(N)cc3)c3ccc(NC(=O)c4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(c7ccc(C(=O)Cl)cc7)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc2)cc1C#N,3.43,3.43,3.43,0,20,4
N#Cc1ccc(N(c2ccccc2)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)NC6=O)cc4C3=O)cc2)cc1,3.29,3.29,3.29,0,23,10
N#Cc1ccc(N(c2ccccc2)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)NC6=O)cc4C3=O)cc2)cc1,3.23,3.23,3.23,0,23,10
N#Cc1ccc(N(c2ccccc2)c2ccc(-n3c(=O)c4cc5c(=O)[nH]c(=O)c5cc4c3=O)cc2)cc1,3.58,3.58,3.58,0,23,10
N#Cc1ccc(N(c2ccc(N3C(=O)c4ccccc4C3=O)cc2)c2ccc(N3C(=O)c4ccc(C=O)cc4C3=O)cc2)cc1,3.73,3.73,3.73,0,23,10
COc1ccccc1-c1ccc(-n2c(=O)c3cc4c(=O)[nH]c(=O)c4cc3c2=O)cc1OC,2.6,2.6,2.6,0,23,6
COc1ccc(-c2cc(-c3ccc(N4C(=O)c5ccccc5C4=O)cc3)nc(-c3ccc(N4C(=O)c5ccc(C=O)cc5C4=O)cc3)c2)cc1,3.02,3.02,3.02,0,23,10
CCCn1c(=O)c2c3ccc(c4c(=O)[nH]c(=O)c34)c2c1=O,2.92,2.92,2.92,0,23,6
CCCCn1c(=O)c2c3ccc(c4c(=O)[nH]c(=O)c34)c2c1=O,2.86,2.86,2.86,0,23,6
CCCCCCN1C(=O)c2ccc(C(C)(C)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O,3.5,3.5,3.5,0,25,3
CCCCCCCCCCn1c(=O)c2c3ccc(c4c(=O)[nH]c(=O)c34)c2c1=O,2.74,2.74,2.74,0,23,6
CCCCCCCCC(c1ccccc1)c1ccc(-n2c(=O)c3cc4c(=O)[nH]c(=O)c4cc3c2=O)cc1,3.01,3.01,3.01,0,23,3
CCCCCCCCC(c1ccc(N2C(=O)c3ccccc3C2=O)cc1)c1ccc(N2C(=O)c3ccc(C=O)cc3C2=O)cc1,2.94,2.94,2.94,0,23,3
CCCCCCC(c1ccccc1)c1ccc(-n2c(=O)c3cc4c(=O)[nH]c(=O)c4cc3c2=O)cc1,2.92,2.92,2.92,0,23,3
CCCCCCC(c1ccc(N2C(=O)c3ccccc3C2=O)cc1)c1ccc(N2C(=O)c3ccc(C=O)cc3C2=O)cc1,3.01,3.01,3.01,0,23,3
CCCCCC(c1ccccc1)c1ccc(-n2c(=O)c3cc4c(=O)[nH]c(=O)c4cc3c2=O)cc1,3,3,3,0,23,3
CCCCCC(c1ccc(N2C(=O)c3ccccc3C2=O)cc1)c1ccc(N2C(=O)c3ccc(C=O)cc3C2=O)cc1,2.85,2.85,2.85,0,23,3
CCCc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccccc5C4=O)cc3)cc1)C2=O,3.4,3.4,3.4,0,23,2
CCCc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccccc5C4=O)cc3)cc1)C2=O,3.3,3.3,3.3,0,23,6
CCCc1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccccc5C4=O)cc3)cc1)C2=O,2.99,2.99,2.99,0,23,6
CCCC(c1ccccc1)c1ccc(-n2c(=O)c3cc4c(=O)[nH]c(=O)c4cc3c2=O)cc1,2.91,2.91,2.91,0,23,3
CCCC(c1ccc(N2C(=O)c3ccccc3C2=O)cc1)c1ccc(N2C(=O)c3ccc(C=O)cc3C2=O)cc1,3.03,3.03,3.03,0,23,3
CCc1cc(Cc2cc(CC)c(N3C(=O)c4ccc(C=O)cc4C3=O)c(CC)c2)cc(CC)c1N1C(=O)c2ccccc2C1=O,3.26,3.26,3.26,0,23,6
CCc1cc(Cc2cc(CC)c(N3C(=O)c4ccc(C(C)C)cc4C3=O)c(CC)c2)cc(CC)c1N1C(=O)c2ccccc2C1=O,3.05,3.05,3.05,0,23,6
Cc1ccccc1Oc1ccccc1Oc1ccc(N2C(=O)c3ccc(S(=O)(=O)c4ccc5c(c4)C(=O)NC5=O)cc3C2=O)cc1C,3.53,3.53,3.53,0,23,3
Cc1ccccc1Oc1ccccc1Oc1ccc(N2C(=O)c3ccc(Oc4ccccc4Oc4ccc5c(c4)C(=O)NC5=O)cc3C2=O)cc1C,3.37,3.37,3.37,0,25,7.602059991
Cc1ccccc1Oc1ccccc1Oc1ccc(N2C(=O)c3ccc(Oc4ccccc4Oc4ccc5c(c4)C(=O)NC5=O)cc3C2=O)cc1C,3.32,3.32,3.32,0,25,4
Cc1ccccc1Oc1ccccc1Oc1ccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)NC5=O)cc3C2=O)cc1C,3.02,3.02,3.02,0,23,3
Cc1ccccc1Oc1ccccc1Oc1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)NC5=O)cc3C2=O)cc1C,3.31,3.31,3.31,0,23,3
Cc1ccccc1Oc1ccccc1Oc1ccc(-n2c(=O)c3cc4c(=O)[nH]c(=O)c4cc3c2=O)cc1C,3.64,3.64,3.64,0,23,3
Cc1ccccc1Oc1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccccc5Oc5ccc6c(c5)C(=O)NC6=O)cc4C3=O)cc2C)cc1,3.29,3.29,3.29,0,25,7.602059991
Cc1ccccc1Oc1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccccc5Oc5ccc6c(c5)C(=O)NC6=O)cc4C3=O)cc2C)cc1,3.23,3.23,3.23,0,25,4
Cc1ccccc1Oc1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)[nH]c(=O)c5cc4c3=O)cc2)cc1,2.05,2.05,2.05,0,25,7
Cc1ccccc1Oc1ccc(-c2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3C)cc2)cc1,3.08,3.08,3.08,0,25,7.602059991
Cc1ccccc1Oc1ccc(-c2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3C)cc2)cc1,3.04,3.04,3.04,0,25,4
Cc1ccccc1Oc1ccc(C2(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccccc7Oc7ccc8c(c7)C(=O)NC8=O)cc6C5=O)cc4C)cc3)c3ccccc3-c3ccccc32)cc1,3.07,3.07,3.07,0,25,7.602059991
Cc1ccccc1Oc1ccc(C2(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccccc7Oc7ccc8c(c7)C(=O)NC8=O)cc6C5=O)cc4C)cc3)c3ccccc3-c3ccccc32)cc1,2.95,2.95,2.95,0,25,4
Cc1ccccc1Oc1ccc(C(C)(C)c2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3C)cc2)cc1,2.82,3.34,3.08,0,25,7.602059991
Cc1ccccc1Oc1ccc(C(C)(C)c2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3C)cc2)cc1,2.78,3.26,3.02,0,25,4
Cc1ccccc1Oc1c(C)cc(-c2cc(C)c(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3C)c(C)c2)cc1C,3.4,3.4,3.4,0,25,7.602059991
Cc1ccccc1Oc1c(C)cc(-c2cc(C)c(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3C)c(C)c2)cc1C,3.31,3.31,3.31,0,25,4
Cc1ccccc1-c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)NC5=O)cc3C2=O)cc1C,2.85,2.85,2.85,0,23,5.699404082
Cc1ccccc1-c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)NC5=O)cc3C2=O)cc1C,2.7,2.7,2.7,0,200,4
Cc1ccccc1-c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)NC5=O)cc3C2=O)cc1C,2.6,2.6,2.6,0,23,3
Cc1ccccc1-c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)NC5=O)cc3C2=O)cc1C,2.4,2.4,2.4,0,200,5
Cc1ccccc1-c1ccc(-n2c(=O)c3cc4c(=O)[nH]c(=O)c4cc3c2=O)cc1C,2.6,3.2,2.9,0,23,6
Cc1ccccc1-c1ccc(-n2c(=O)c3cc4c(=O)[nH]c(=O)c4c(C)c3c2=O)cc1C,2.8,2.8,2.8,0,23,6
Cc1ccccc1-c1ccc(-n2c(=O)c3c(C)c4c(=O)[nH]c(=O)c4c(C)c3c2=O)cc1C,2.6,2.6,2.6,0,23,6
CC1CCCC(CC2CCC(n3c(=O)c4c5ccc(c6c(=O)[nH]c(=O)c56)c4c3=O)C(C)C2)C1,2.57,2.57,2.57,0,23,6
Cc1ccc(P(=O)(c2ccccc2)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)NC6=O)cc4C3=O)c2)cc1,3.1,3.1,3.1,0,25,6
Cc1ccc(P(=O)(c2cccc(N3C(=O)c4ccccc4C3=O)c2)c2cccc(N3C(=O)c4ccc(C=O)cc4C3=O)c2)cc1,3.1,3.1,3.1,0,25,6
Cc1ccc(P(=O)(c2cccc(N3C(=O)c4ccccc4C3=O)c2)c2cccc(N3C(=O)c4ccc(C(C)C)cc4C3=O)c2)cc1,2.9,2.9,2.9,0,25,6
Cc1cc(NC=O)ccc1-c1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2c(C)cc(C)c(N4C(=O)c5ccccc5C4=O)c2C)C3=O)cc1C,3.67,4.18,3.925,0,23,3
Cc1cc(NC=O)ccc1-c1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2c(C)cc(C)c(N4C(=O)c5ccccc5C4=O)c2C)C3=O)cc1C,2.56,2.73,2.645,0,23,14.67585163
Cc1cc(N2C(=O)c3ccccc3C2=O)ccc1Oc1ccccc1Oc1ccc(N2C(=O)c3ccc(C=O)cc3C2=O)cc1C,3.57,3.57,3.57,0,23,3
Cc1cc(N2C(=O)c3ccccc3C2=O)ccc1Oc1ccccc1Oc1ccc(N2C(=O)c3ccc(C(C)C)cc3C2=O)cc1C,2.73,2.73,2.73,0,23,3
Cc1cc(N2C(=O)c3ccccc3C2=O)ccc1Oc1ccc(Oc2ccc(N3C(=O)c4ccc(C=O)cc4C3=O)cc2)cc1,1.96,1.96,1.96,0,25,7
Cc1cc(N2C(=O)c3ccccc3C2=O)ccc1Oc1ccc(Oc2ccc(N3C(=O)c4ccc(C(C)C)cc4C3=O)cc2)cc1,1.82,1.82,1.82,0,25,7
Cc1cc(N2C(=O)c3ccccc3C2=O)ccc1-c1ccc(N2C(=O)c3ccc(C(C)C)cc3C2=O)cc1C,2.715,2.715,2.715,0,23,3
Cc1cc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)NC5=O)cc3C2=O)ccc1Oc1ccc(Oc2ccccc2)cc1,2.53,2.53,2.53,0,25,7
Cc1cc(N2C(=O)c3ccc(C(C)C)cc3C2=O)ccc1N1C(=O)c2ccccc2C1=O,2.72,2.75,2.735,0,23,3
Cc1cc(N2C(=O)c3ccc(C(C)C)cc3C2=O)c(C)cc1N1C(=O)c2ccccc2C1=O,2.59,2.74,2.665,0,23,3
Cc1cc(Cc2cc(C)c(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3)c(C)c2)cc(C)c1Oc1ccccc1,3.15,3.15,3.15,0,30,3
Cc1cc(Cc2cc(C)c(Oc3ccc(N4C(=O)c5ccc(C=O)cc5C4=O)cc3)c(C)c2)cc(C)c1Oc1ccc(N2C(=O)c3ccccc3C2=O)cc1,3.28,3.28,3.28,0,30,3
Cc1cc(Cc2cc(C)c(Oc3ccc(N4C(=O)c5ccc(C(C)C)cc5C4=O)cc3)c(C)c2)cc(C)c1Oc1ccc(N2C(=O)c3ccccc3C2=O)cc1,2.97,2.97,2.97,0,30,3
Cc1cc(Cc2cc(C)c(Oc3ccc(-n4c(=O)c5cc6c(=O)[nH]c(=O)c6cc5c4=O)cc3)c(C)c2)cc(C)c1Oc1ccccc1,3.04,3.04,3.04,0,30,3
Cc1cc(Cc2cc(C)c(N3C(=O)c4ccc(C=O)cc4C3=O)c(C)c2)cc(C)c1N1C(=O)c2ccccc2C1=O,3.35,3.35,3.35,0,23,6
Cc1cc(Cc2cc(C)c(N3C(=O)c4ccc(C(C)C)cc4C3=O)c(C)c2)cc(C)c1N1C(=O)c2ccccc2C1=O,3.07,3.07,3.07,0,23,6
Cc1cc(-c2ccc(N3C(=O)c4ccc(C(C)C)cc4C3=O)c(C)c2)ccc1N1C(=O)c2ccccc2C1=O,2.582,2.582,2.582,0,23,3
Cc1cc(C)cc(P(=O)(c2ccccc2)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)NC6=O)cc4C3=O)c2)c1,3,3,3,0,25,6
Cc1cc(C)cc(P(=O)(c2cccc(N3C(=O)c4ccccc4C3=O)c2)c2cccc(N3C(=O)c4ccc(C=O)cc4C3=O)c2)c1,3,3,3,0,25,6
Cc1cc(C)cc(P(=O)(c2cccc(N3C(=O)c4ccccc4C3=O)c2)c2cccc(N3C(=O)c4ccc(C(C)C)cc4C3=O)c2)c1,2.8,2.8,2.8,0,25,6
Cc1cc(C)cc(C(c2cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)NC6=O)cc4C3=O)c(C)c2)c2cccc3ccccc23)c1,2.78,2.78,2.78,0,30,3
Cc1cc(C)c(NC(=O)c2ccc3c(c2)C(=O)N(c2c(C)cc(C)c(N4C(=O)c5ccccc5C4=O)c2C)C3=O)c(C)c1NC=O,3.92,3.92,3.92,0,23,3
Cc1cc(C)c(NC(=O)c2ccc3c(c2)C(=O)N(c2c(C)cc(C)c(N4C(=O)c5ccccc5C4=O)c2C)C3=O)c(C)c1NC=O,2.62,2.62,2.62,0,23,14.67585163
Cc1cc(C)c(N2C(=O)c3ccc(C(C)C)cc3C2=O)c(C)c1N1C(=O)c2ccccc2C1=O,2.59,2.59,2.59,0,23,3
Cc1cc(C)c(N2C(=O)c3ccc(C(=O)Nc4ccc(NC=O)cc4)cc3C2=O)c(C)c1N1C(=O)c2ccccc2C1=O,5.04,5.04,5.04,0,23,3
Cc1cc(C)c(N2C(=O)c3ccc(C(=O)Nc4ccc(NC=O)cc4)cc3C2=O)c(C)c1N1C(=O)c2ccccc2C1=O,2.75,2.75,2.75,0,23,14.67585163
Cc1cc(C(c2cc(C)c(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3)c(C)c2)c2cccc3ccccc23)cc(C)c1Oc1ccccc1,2.9,2.9,2.9,0,30,3
Cc1cc(C(c2cc(C)c(Oc3ccc(N4C(=O)c5ccc(C(C)C)cc5C4=O)cc3)c(C)c2)c2cccc3ccccc23)cc(C)c1Oc1ccc(N2C(=O)c3ccccc3C2=O)cc1,2.82,2.82,2.82,0,30,3
Cc1cc(C(c2cc(C)c(Oc3ccc(-n4c(=O)c5cc6c(=O)[nH]c(=O)c6cc5c4=O)cc3)c(C)c2)c2cccc3ccccc23)cc(C)c1Oc1ccccc1,2.86,2.86,2.86,0,30,3
Cc1cc(C(c2cc(C)c(N3C(=O)c4ccc(C=O)cc4C3=O)c(C)c2)c2cccc3ccccc23)cc(C)c1N1C(=O)c2ccccc2C1=O,2.84,2.84,2.84,0,30,3
Cc1cc(C(c2cc(C)c(N3C(=O)c4ccc(C(C)C)cc4C3=O)c(C)c2)c2cccc3ccccc23)cc(C)c1N1C(=O)c2ccccc2C1=O,2.71,2.71,2.71,0,30,3
Cc1cc(C(C)(C)c2ccc(C)c(N3C(=O)c4ccc(C(C)C)cc4C3=O)c2)ccc1N1C(=O)c2ccccc2C1=O,2.66,2.66,2.66,0,23,6
Cc1c2c(c(N3C(=O)c4ccc(C=O)cc4C3=O)c(C)c1N1C(=O)c3ccccc3C1=O)C(C)(C)CC2,4.49,4.74,4.615,0,23,6
Cc1c(C)c(N2C(=O)c3ccc(C(C)C)cc3C2=O)c(C)c(C)c1N1C(=O)c2ccccc2C1=O,2.03,3.47,2.706,0,23,0
Cc1c(C)c(N2C(=O)c3ccc(C(C)C)cc3C2=O)c(C)c(C)c1N1C(=O)c2ccccc2C1=O,2.46,2.46,2.46,0,23,3
CC1(C)NC(=O)N(c2ccc(Cc3ccc(N4C(=O)N(c5ccc(Cc6ccccc6)cc5)C(C)(C)C4=O)cc3)cc2)C1=O,3.2,3.4,3.3,0,100,3
CC1(C)CC(C)(c2ccc(N3C(=O)c4ccc(C=O)cc4C3=O)cc2)c2cc(N3C(=O)c4ccccc4C3=O)ccc21,3.01,3.29,3.15,0,23,4
CC(c1ccccc1)c1ccc(-n2c(=O)c3cc4c(=O)[nH]c(=O)c4cc3c2=O)cc1,2.87,2.87,2.87,0,23,3
CC(c1ccccc1)(c1ccccc1)c1ccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)NC5=O)cc3C2=O)cc1,3.1,3.1,3.1,0,25,6
CC(c1ccccc1)(c1ccc(N2C(=O)c3ccccc3C2=O)cc1)c1ccc(N2C(=O)c3ccc(C=O)cc3C2=O)cc1,3.1,3.1,3.1,0,25,6
CC(c1ccc(N2C(=O)c3ccccc3C2=O)cc1)c1ccc(N2C(=O)c3ccc(C=O)cc3C2=O)cc1,2.86,2.86,2.86,0,23,3
CC(C)n1c(=O)c2c3ccc(c4c(=O)[nH]c(=O)c34)c2c1=O,2.89,2.89,2.89,0,23,6
CC(C)c1cccc(C(c2ccc(F)cc2)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)NC6=O)cc4C3=O)c(C(C)C)c2)c1,2.92,2.92,2.92,0,23,3
CC(C)c1cccc(C(c2ccc(F)cc2)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)NC6=O)cc4C3=O)c(C(C)C)c2)c1,2.85,2.85,2.85,0,23,4
CC(C)c1cccc(C(c2ccc(F)cc2)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)NC6=O)cc4C3=O)c(C(C)C)c2)c1,2.76,2.76,2.76,0,23,6
CC(C)c1cccc(C(c2ccc(F)cc2)c2ccc(-n3c(=O)c4cc5c(=O)[nH]c(=O)c5cc4c3=O)c(C(C)C)c2)c1,3.12,3.12,3.12,0,23,3
CC(C)c1cccc(C(c2ccc(F)cc2)c2ccc(-n3c(=O)c4cc5c(=O)[nH]c(=O)c5cc4c3=O)c(C(C)C)c2)c1,2.96,2.96,2.96,0,23,4
CC(C)c1cccc(C(c2ccc(F)cc2)c2ccc(-n3c(=O)c4cc5c(=O)[nH]c(=O)c5cc4c3=O)c(C(C)C)c2)c1,2.88,2.88,2.88,0,23,6
CC(C)c1ccc2c(c1)C(=O)N(c1cccc(P(=O)(c3ccccc3)c3cccc(N4C(=O)c5ccccc5C4=O)c3)c1)C2=O,3,3,3,0,25,6
CC(C)c1ccc2c(c1)C(=O)N(c1cccc(P(=O)(c3ccc(Oc4ccc(C56CC7CC(CC(C7)C5)C6)cc4)cc3)c3cccc(N4C(=O)c5ccccc5C4=O)c3)c1)C2=O,2.77,2.77,2.77,0,23,6
CC(C)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(Oc4ccc(N5C(=O)c6ccccc6C5=O)cc4)c3)cc1)C2=O,2.96,2.96,2.96,0,23,6
CC(C)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(N4C(=O)c5ccccc5C4=O)c3)cc1)C2=O,2.98,2.98,2.98,0,23,6
CC(C)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc4ccc(Oc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc4c3)cc1)C2=O,2.91,2.91,2.91,0,30,3
CC(C)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc4)cc3)cc1)C2=O,3.1,3.1,3.1,0,25,0
CC(C)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccccc6C5=O)cc4)cc3)cc1)C2=O,2.87,2.87,2.87,0,23,6
CC(C)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccccc5C4=O)cc3)cc1)C2=O,3.19,3.19,3.19,0,30,3
CC(C)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccccc5C4=O)cc3)cc1)C2=O,2.82,2.82,2.82,0,23,6
CC(C)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc4)cc3)cc1)C2=O,2.88,2.88,2.88,0,23,6
CC(C)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc4)cc3)cc1)C2=O,2.83,3.03,2.93,0,35,6
CC(C)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc4)cc3)cc1)C2=O,2.72,2.8,2.763333333,0,23,6
CC(C)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc4)cc3)cc1)C2=O,2.595,2.595,2.595,0,25,4.602059991
CC(C)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc4)cc3)cc1)C2=O,2.5,2.5,2.5,0,23,10
CC(C)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc4)cc3)cc1)C2=O,2.5,2.5,2.5,0,23,8.77815125
CC(C)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc4)cc3)cc1)C2=O,2.5,2.5,2.5,0,23,7.698970004
